Time,FeO,CaO,SiO2,MgO,Al2O3,MnO,P2O5,S,NiO,Cr2O3,Na2O,K2O
15/01/19 03:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 04:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 05:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 06:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 07:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 08:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 09:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 10:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 11:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 12:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 13:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 14:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 15:00,0.03,0.40,0.33,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 16:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 17:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 18:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 19:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 20:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 21:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 22:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 23:00,0.04,0.38,0.34,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 00:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 01:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 02:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 03:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 04:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 05:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 06:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 07:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 08:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 09:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 10:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 11:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 12:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 13:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 14:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 15:00,0.06,0.35,0.34,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/01/19 16:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 17:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 18:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 19:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 20:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 21:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 22:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
16/01/19 23:00,0.03,0.39,0.33,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 00:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 01:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 02:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 03:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 04:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 05:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 06:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 07:00,0.06,0.36,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 08:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 09:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 10:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 11:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 12:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 13:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 14:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 15:00,0.04,0.35,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
17/01/19 16:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 17:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 18:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 19:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 20:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 21:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 22:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
17/01/19 23:00,0.03,0.34,0.35,0.06,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00
18/01/19 00:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 01:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 02:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 03:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 04:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 05:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 06:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 07:00,0.03,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 08:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 09:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 10:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 11:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 12:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 13:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 14:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 15:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 16:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 17:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 18:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 19:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 20:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 21:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 22:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/01/19 23:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 00:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 01:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 02:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 03:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 04:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 05:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 06:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 07:00,0.04,0.36,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 08:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 09:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 10:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 11:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 12:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 13:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 14:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 15:00,0.03,0.35,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
19/01/19 16:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 17:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 18:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 19:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 20:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 21:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 22:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
19/01/19 23:00,0.05,0.38,0.32,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 00:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 01:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 02:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 03:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 04:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 05:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 06:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 07:00,0.03,0.37,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 08:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 09:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 10:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 11:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 12:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 13:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 14:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 15:00,0.04,0.39,0.32,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
20/01/19 16:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 17:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 18:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 19:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 20:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 21:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 22:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
20/01/19 23:00,0.05,0.40,0.31,0.07,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 00:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 01:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 02:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 03:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 04:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 05:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 06:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 07:00,0.03,0.38,0.34,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 08:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 09:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 10:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 11:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 12:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 13:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 14:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 15:00,0.05,0.37,0.33,0.07,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 16:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 17:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 18:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 19:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 20:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 21:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 22:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
21/01/19 23:00,0.06,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 00:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 01:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 02:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 03:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 04:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 05:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 06:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 07:00,0.02,0.37,0.34,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 08:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 09:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 10:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 11:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 12:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 13:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 14:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 15:00,0.05,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
22/01/19 16:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 17:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 18:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 19:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 20:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 21:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 22:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
22/01/19 23:00,0.06,0.28,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.01,0.00
23/01/19 00:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 01:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 02:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 03:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 04:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 05:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 06:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 07:00,0.06,0.33,0.35,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 08:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 09:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 10:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 11:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 12:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 13:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 14:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 15:00,0.05,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
23/01/19 16:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 18:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 19:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 20:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 21:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 22:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
23/01/19 23:00,0.04,0.36,0.35,0.07,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
24/01/19 00:00,0.07,0.33,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 11:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 12:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 13:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 14:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 15:00,0.04,0.36,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 16:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 17:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 18:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 19:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 20:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 21:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 22:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/01/19 23:00,0.04,0.38,0.33,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 00:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 01:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 02:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 03:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 04:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 05:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 06:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 07:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 08:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 09:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 10:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 11:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 12:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
25/01/19 13:00,0.09,0.36,0.32,0.06,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00
